,Website,Time,Direction,Length
0,quizlet,0.0,1.0,600
1,quizlet,9.499999999999786e-05,1.0,1546
2,quizlet,0.00016600000000001336,1.0,172
3,quizlet,0.00168299999999999,1.0,185
4,quizlet,0.007743,1.0,196
5,quizlet,0.012353000000000003,0.0,152
6,quizlet,0.012440000000000007,0.0,238
7,quizlet,0.01273500000000001,0.0,152
8,quizlet,0.012812000000000004,0.0,238
9,quizlet,0.012999999999999998,0.0,152
10,quizlet,0.013051999999999994,0.0,238
11,quizlet,0.015986,0.0,156
12,quizlet,0.016453999999999996,0.0,156
13,quizlet,0.016803999999999986,0.0,156
14,quizlet,0.01800299999999999,0.0,156
15,quizlet,0.06456400000000001,1.0,174
16,quizlet,0.064919,1.0,174
17,quizlet,0.081787,0.0,1537
18,quizlet,0.081902,0.0,1541
19,quizlet,0.08222299999999999,0.0,1606
20,quizlet,0.082294,0.0,1606
21,quizlet,0.082344,0.0,1606
22,quizlet,0.08265699999999998,0.0,1606
23,quizlet,0.082734,0.0,1606
24,quizlet,0.08280599999999999,0.0,1606
25,quizlet,0.08287999999999998,0.0,1610
26,quizlet,0.083148,0.0,2205
27,quizlet,0.084007,1.0,146
28,quizlet,0.08410399999999998,1.0,146
29,quizlet,0.084174,1.0,146
30,quizlet,0.08425099999999999,1.0,150
31,quizlet,0.087315,1.0,146
32,quizlet,0.087427,1.0,146
33,quizlet,0.08749699999999999,1.0,146
34,quizlet,0.08756800000000001,1.0,146
35,quizlet,0.08763900000000002,1.0,146
36,quizlet,0.08774499999999999,1.0,150
37,quizlet,0.087974,1.0,146
38,quizlet,0.08804700000000001,1.0,146
39,quizlet,0.088118,1.0,146
40,quizlet,0.088168,1.0,146
41,quizlet,0.08821700000000002,1.0,146
42,quizlet,0.088288,1.0,150
43,quizlet,0.13735400000000003,1.0,238
44,quizlet,0.13968900000000004,1.0,237
45,quizlet,0.14001099999999997,1.0,237
46,quizlet,0.140253,1.0,237
47,quizlet,0.14988500000000002,0.0,156
48,quizlet,0.159247,0.0,1610
49,quizlet,0.15958799999999998,0.0,1610
50,quizlet,0.159834,0.0,1481
51,quizlet,0.15996000000000002,0.0,1610
52,quizlet,0.16006,0.0,1606
53,quizlet,0.16011899999999998,0.0,1481
54,quizlet,0.160361,0.0,1606
55,quizlet,0.160438,0.0,1606
56,quizlet,0.160511,0.0,1610
57,quizlet,0.160751,0.0,1606
58,quizlet,0.16081000000000004,0.0,1995
59,quizlet,0.16088300000000003,0.0,181
60,quizlet,0.16112600000000002,1.0,146
61,quizlet,0.16123,1.0,150
62,quizlet,0.16136200000000003,1.0,146
63,quizlet,0.16141999999999998,1.0,150
64,quizlet,0.16173599999999996,1.0,146
65,quizlet,0.16186200000000003,1.0,150
66,quizlet,0.162988,1.0,146
67,quizlet,0.16308399999999998,1.0,146
68,quizlet,0.16315699999999997,1.0,146
69,quizlet,0.16322900000000004,1.0,150
70,quizlet,0.17925699999999997,0.0,2886
71,quizlet,0.179395,0.0,1590
72,quizlet,0.180403,1.0,146
73,quizlet,0.18051400000000004,1.0,146
74,quizlet,0.18060099999999998,1.0,150
75,quizlet,0.181918,1.0,146
76,quizlet,0.18204,1.0,146
77,quizlet,0.182127,1.0,146
78,quizlet,0.18220699999999998,1.0,146
79,quizlet,0.182285,1.0,146
80,quizlet,0.182366,1.0,150
81,quizlet,0.19157,1.0,234
82,quizlet,0.202724,0.0,182
83,quizlet,0.231525,0.0,372
84,quizlet,0.231635,0.0,1390
85,quizlet,0.231924,0.0,1390
86,quizlet,0.232054,0.0,1390
87,quizlet,0.23219199999999998,0.0,1390
88,quizlet,0.23242900000000002,0.0,1390
89,quizlet,0.23269800000000004,0.0,1390
90,quizlet,0.233169,0.0,1390
91,quizlet,0.23330700000000001,0.0,1390
92,quizlet,0.23346799999999998,0.0,664
93,quizlet,0.233768,1.0,178
94,quizlet,0.23386499999999996,1.0,178
95,quizlet,0.234013,1.0,178
96,quizlet,0.2341,1.0,178
97,quizlet,0.23417999999999997,1.0,182
98,quizlet,0.234285,1.0,178
99,quizlet,0.23436699999999996,1.0,178
