frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.74.65.152","TCP","66","36692 → 80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2109865800 TSecr=663439068"
"2","0.030785212","104.74.65.152","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 80 → 36692 [ACK] Seq=1 Ack=2 Win=252 Len=0 TSval=663449314 TSecr=2109794497"
"3","0.174888287","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"4","0.178611137","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=1 Ack=1 Win=336 Len=0 TSval=1096333591 TSecr=2515411461"
"5","0.184014037","192.168.1.118","209.18.47.62","DNS","69","Standard query 0xdb27 A fbcdn.net"
"6","0.200359337","31.13.71.7","192.168.1.118","TLSv1.2","646","Application Data"
"7","0.201212300","31.13.71.7","192.168.1.118","TLSv1.2","616","Application Data"
"8","0.212202925","209.18.47.62","192.168.1.118","DNS","85","Standard query response 0xdb27 A fbcdn.net A 31.13.71.36"
"9","0.214101487","192.168.1.118","209.18.47.62","DNS","69","Standard query 0x0f4c AAAA fbcdn.net"
"10","0.230708387","209.18.47.62","192.168.1.118","DNS","97","Standard query response 0x0f4c AAAA fbcdn.net AAAA 2a03:2880:f112:83:face:b00c:0:25de"
"11","0.241004225","192.168.1.118","31.13.71.7","TCP","66","40002 → 443 [ACK] Seq=212 Ack=1131 Win=493 Len=0 TSval=1096333653 TSecr=789679953"
"12","0.305241500","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"13","0.449450375","192.168.1.118","31.13.71.36","TCP","74","41784 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2515629680 TSecr=0 WS=128"
"14","0.478020975","31.13.71.36","192.168.1.118","TCP","74","443 → 41784 [SYN, ACK] Seq=0 Ack=1 Win=27760 Len=0 MSS=1400 SACK_PERM=1 TSval=1072962559 TSecr=2515629680 WS=256"
"15","0.478116400","192.168.1.118","31.13.71.36","TCP","66","41784 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2515629709 TSecr=1072962559"
"16","0.512011312","192.168.1.118","104.74.65.202","TCP","66","36622 → 80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=871826702 TSecr=4024957869"
"17","0.549921637","104.74.65.202","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 80 → 36622 [ACK] Seq=1 Ack=2 Win=269 Len=0 TSval=4024968121 TSecr=871754974"
"18","0.558498200","192.168.1.118","31.13.71.36","TLSv1","583","Client Hello"
"19","0.574857450","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"20","0.581322925","31.13.71.36","192.168.1.118","TCP","66","443 → 41784 [ACK] Seq=1 Ack=518 Win=28928 Len=0 TSval=1072962661 TSecr=2515629789"
"21","0.583318000","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"22","0.585489100","31.13.71.36","192.168.1.118","TLSv1.2","1454","Server Hello"
"23","0.585555075","192.168.1.118","31.13.71.36","TCP","66","41784 → 443 [ACK] Seq=518 Ack=1389 Win=63104 Len=0 TSval=2515629816 TSecr=1072962663"
"24","0.587635287","31.13.71.36","192.168.1.118","TLSv1.2","2001","Certificate, Server Key Exchange, Server Hello Done"
"25","0.587699662","192.168.1.118","31.13.71.36","TCP","66","41784 → 443 [ACK] Seq=518 Ack=3324 Win=61184 Len=0 TSval=2515629819 TSecr=1072962663"
"26","0.597997512","192.168.1.118","31.13.71.36","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"27","0.602168475","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
"28","0.602244175","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=212 Ack=582 Win=523 Len=0 TSval=1096334014 TSecr=2515412155"
"29","0.604709362","31.13.71.7","192.168.1.118","TCP","2842","[TCP segment of a reassembled PDU]"
"30","0.604781375","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=212 Ack=3358 Win=566 Len=0 TSval=1096334017 TSecr=2515412155"
"31","0.605713037","192.168.1.118","31.13.71.7","TLSv1.2","277","Application Data"
"32","0.606450487","31.13.71.7","192.168.1.118","TCP","1454","443 → 39998 [ACK] Seq=3358 Ack=212 Win=126 Len=1388 TSval=2515412155 TSecr=1096333987 [TCP segment of a reassembled PDU]"
"33","0.606503875","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=212 Ack=4746 Win=588 Len=0 TSval=1096334018 TSecr=2515412155"
"34","0.606530000","31.13.71.7","192.168.1.118","TLSv1.2","647","Application Data"
"35","0.606557612","192.168.1.118","31.13.71.7","TCP","66","40000 → 443 [ACK] Seq=212 Ack=582 Win=523 Len=0 TSval=1096334018 TSecr=3210314915"
"36","0.611278225","31.13.71.7","192.168.1.118","TCP","2842","[TCP segment of a reassembled PDU]"
"37","0.611344975","192.168.1.118","31.13.71.7","TCP","66","40000 → 443 [ACK] Seq=212 Ack=3358 Win=566 Len=0 TSval=1096334023 TSecr=3210314915"
"38","0.615913112","31.13.71.7","192.168.1.118","TCP","1454","443 → 40000 [ACK] Seq=3358 Ack=212 Win=121 Len=1388 TSval=3210314915 TSecr=1096333995 [TCP segment of a reassembled PDU]"
"39","0.615998362","192.168.1.118","31.13.71.7","TCP","66","40000 → 443 [ACK] Seq=212 Ack=4746 Win=588 Len=0 TSval=1096334028 TSecr=3210314915"
"40","0.616031937","31.13.71.7","192.168.1.118","TCP","1454","443 → 39998 [ACK] Seq=4746 Ack=212 Win=126 Len=1388 TSval=2515412155 TSecr=1096333987 [TCP segment of a reassembled PDU]"
"41","0.616048312","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=212 Ack=6134 Win=610 Len=0 TSval=1096334028 TSecr=2515412155"
"42","0.618080112","31.13.71.7","192.168.1.118","TCP","1454","443 → 39998 [ACK] Seq=6134 Ack=212 Win=126 Len=1388 TSval=2515412155 TSecr=1096333987 [TCP segment of a reassembled PDU]"
"43","0.618144212","192.168.1.118","31.13.71.7","TCP","66","39998 → 443 [ACK] Seq=212 Ack=7522 Win=631 Len=0 TSval=1096334030 TSecr=2515412155"
"44","0.618177525","31.13.71.7","192.168.1.118","TCP","1454","443 → 40000 [ACK] Seq=4746 Ack=212 Win=121 Len=1388 TSval=3210314915 TSecr=1096333995 [TCP segment of a reassembled PDU]"
