frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","199.232.37.164","TLSv1.2","345","Application Data"
"2","0.014212812","199.232.37.164","192.168.1.118","SSL","3738","Continuation Data"
"3","0.014282112","192.168.1.118","199.232.37.164","TCP","66","46400 → 443 [ACK] Seq=1 Ack=3673 Win=461 Len=0 TSval=1765278282 TSecr=452567031"
"4","0.017800175","199.232.37.164","192.168.1.118","SSL","5474","Continuation Data"
"5","0.017864937","192.168.1.118","199.232.37.164","TCP","66","46398 → 443 [ACK] Seq=1 Ack=5409 Win=445 Len=0 TSval=1765278285 TSecr=2812785241"
"6","0.017967787","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"7","0.018048050","199.232.37.164","192.168.1.118","SSL","8178","Continuation Data"
"8","0.018068850","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"9","0.029249987","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"10","0.029386287","199.232.37.164","192.168.1.118","TLSv1.2","2770","Application Data [TCP segment of a reassembled PDU]"
"11","0.029397162","199.232.37.164","192.168.1.118","TLSv1.2","13586","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"12","0.041282312","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"13","0.041384050","199.232.37.164","192.168.1.118","SSL","2770","Continuation Data"
"14","0.041436137","199.232.37.164","192.168.1.118","TCP","5474","443 → 46398 [ACK] Seq=21633 Ack=1 Win=57 Len=5408 TSval=2812785242 TSecr=1765278247"
"15","0.046700612","199.232.37.164","192.168.1.118","SSL","1418","Continuation Data"
"16","0.046739550","199.232.37.164","192.168.1.118","SSL","822","Continuation Data"
"17","0.046786912","199.232.37.164","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"18","0.046902925","199.232.37.164","192.168.1.118","TLSv1.2","6181","Application Data, Application Data, Application Data, Application Data, Application Data"
"19","0.059690075","192.168.1.118","199.232.37.164","TCP","66","46404 → 443 [ACK] Seq=1 Ack=13521 Win=396 Len=0 TSval=1765278327 TSecr=2812973565"
"20","0.059757662","192.168.1.118","199.232.37.164","TCP","66","46398 → 443 [ACK] Seq=1 Ack=29149 Win=260 Len=0 TSval=1765278327 TSecr=2812785241"
"21","0.069685737","192.168.1.118","199.232.37.164","TCP","66","46406 → 443 [ACK] Seq=1 Ack=13521 Win=396 Len=0 TSval=1765278337 TSecr=2811130826"
"22","0.087699237","192.168.1.118","199.232.37.164","TCP","66","46402 → 443 [ACK] Seq=280 Ack=11524 Win=411 Len=0 TSval=1765278355 TSecr=3913377465"
"23","0.090116675","199.232.37.164","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
