frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.102.83.39","TCP","66","38136 → 443 [ACK] Seq=1 Ack=1 Win=1119 Len=0 TSval=3631650441 TSecr=251734916"
"2","0.092286237","192.168.1.118","172.217.6.202","TCP","74","34822 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1864094289 TSecr=0 WS=128"
"3","0.117730175","172.217.6.202","192.168.1.118","TCP","74","443 → 34822 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=3978813549 TSecr=1864094289 WS=256"
"4","0.117821237","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1864094315 TSecr=3978813549"
"5","0.411499900","192.168.1.118","172.217.6.202","TLSv1","583","Client Hello"
"6","0.433219512","172.217.6.202","192.168.1.118","TCP","66","443 → 34822 [ACK] Seq=1 Ack=518 Win=61440 Len=0 TSval=3978813869 TSecr=1864094609"
"7","0.438441687","172.217.6.202","192.168.1.118","TLSv1.2","1484","Server Hello"
"8","0.438509975","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=518 Ack=1419 Win=63104 Len=0 TSval=1864094636 TSecr=3978813876"
"9","0.441841275","172.217.6.202","192.168.1.118","TLSv1.2","1540","Certificate, Server Key Exchange, Server Hello Done"
"10","0.441903312","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=518 Ack=2893 Win=61696 Len=0 TSval=1864094639 TSecr=3978813876"
"11","0.461017587","172.217.6.202","192.168.1.118","TCP","66","[TCP Dup ACK 6#1] 443 → 34822 [ACK] Seq=2893 Ack=518 Win=61440 Len=0 TSval=3978813899 TSecr=1864094639"
"12","0.688598637","192.168.1.118","172.217.6.202","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"13","0.708416937","172.217.6.202","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"14","0.708487112","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=644 Ack=2944 Win=64128 Len=0 TSval=1864094906 TSecr=3978814147"
"15","0.777451375","192.168.1.118","172.217.6.202","TLSv1.2","338","Application Data"
"16","0.799396775","172.217.6.202","192.168.1.118","TCP","66","443 → 34822 [ACK] Seq=2944 Ack=916 Win=62464 Len=0 TSval=3978814238 TSecr=1864094974"
"17","0.810042912","172.217.6.202","192.168.1.118","TLSv1.2","1088","Application Data"
"18","0.810106537","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=916 Ack=3966 Win=63232 Len=0 TSval=1864095007 TSecr=3978814248"
"19","0.811414962","172.217.6.202","192.168.1.118","TLSv1.2","209","Application Data"
"20","0.811478800","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=916 Ack=4109 Win=63104 Len=0 TSval=1864095008 TSecr=3978814249"
"21","0.811520262","172.217.6.202","192.168.1.118","TLSv1.2","100","Application Data"
"22","0.811534662","192.168.1.118","172.217.6.202","TCP","66","34822 → 443 [ACK] Seq=916 Ack=4143 Win=63104 Len=0 TSval=1864095009 TSecr=3978814249"
"23","0.875656375","192.168.1.118","209.18.47.62","DNS","82","Standard query 0x15c1 A secure2.sfdcstatic.com"
"24","0.898379237","209.18.47.62","192.168.1.118","DNS","179","Standard query response 0x15c1 A secure2.sfdcstatic.com CNAME secure2.sfdcstatic.com.edgekey.net CNAME e4745.b.akamaiedge.net A 104.102.83.39"
"25","0.900090575","192.168.1.118","209.18.47.62","DNS","82","Standard query 0x793f AAAA secure2.sfdcstatic.com"
"26","0.919600362","209.18.47.62","192.168.1.118","DNS","221","Standard query response 0x793f AAAA secure2.sfdcstatic.com CNAME secure2.sfdcstatic.com.edgekey.net CNAME e4745.b.akamaiedge.net SOA n0b.akamaiedge.net"
"27","0.921254275","192.168.1.118","104.102.83.39","TCP","74","38142 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3631651362 TSecr=0 WS=128"
"28","0.943577562","104.102.83.39","192.168.1.118","TCP","74","443 → 38142 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=251735904 TSecr=3631651362 WS=128"
"29","0.943668225","192.168.1.118","104.102.83.39","TCP","66","38142 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3631651385 TSecr=251735904"
"30","0.981629350","192.168.1.118","104.102.83.39","TLSv1","583","Client Hello"
"31","1.001170287","104.102.83.39","192.168.1.118","TCP","66","443 → 38142 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=251735961 TSecr=3631651423"
"32","1.002248037","104.102.83.39","192.168.1.118","TLSv1.2","1514","Server Hello"
"33","1.002304975","192.168.1.118","104.102.83.39","TCP","66","38142 → 443 [ACK] Seq=518 Ack=1449 Win=63104 Len=0 TSval=3631651443 TSecr=251735962"
"34","1.004270850","104.102.83.39","192.168.1.118","TLSv1.2","1891","Certificate, Server Key Exchange, Server Hello Done"
"35","1.004330637","192.168.1.118","104.102.83.39","TCP","66","38142 → 443 [ACK] Seq=518 Ack=3274 Win=61312 Len=0 TSval=3631651445 TSecr=251735962"
"36","1.021731562","192.168.1.118","104.102.83.39","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"37","1.023194450","192.168.1.118","136.147.56.129","TLSv1.2","385","Application Data"
"38","1.036456537","192.168.1.118","104.102.83.39","TLSv1.2","313","Application Data"
"39","1.043176362","104.102.83.39","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"40","1.043839762","192.168.1.118","104.102.83.39","TLSv1.2","305","Application Data"
"41","1.056643812","192.168.1.118","104.102.83.39","TLSv1.2","315","Application Data"
"42","1.075058037","104.102.83.39","192.168.1.118","TLSv1.2","414","Application Data"
"43","1.075533700","192.168.1.118","104.102.83.39","TLSv1.2","317","Application Data"
