frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"2","0.000054525","69.147.82.61","192.168.1.118","TLSv1.2","2157","Application Data, Application Data"
"3","0.003798775","69.147.82.61","192.168.1.118","TLSv1.2","962","Application Data"
"4","0.003857525","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"5","0.003880550","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"6","0.003907812","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"7","0.003919250","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"8","0.006674762","69.147.82.61","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"9","0.006721187","69.147.82.61","192.168.1.118","TLSv1.2","2962","Application Data, Application Data"
"10","0.006779587","69.147.82.61","192.168.1.118","TLSv1.2","866","Application Data"
"11","0.006813550","69.147.82.61","192.168.1.118","TLSv1.2","6958","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"12","0.006830225","69.147.82.61","192.168.1.118","TLSv1.2","938","Application Data"
"13","0.006857450","69.147.82.61","192.168.1.118","TLSv1.2","1271","Application Data"
"14","0.007699337","192.168.1.118","69.147.82.61","TCP","66","42080 → 443 [ACK] Seq=1 Ack=3421 Win=468 Len=0 TSval=2263507985 TSecr=3100633160"
"15","0.007872225","192.168.1.118","69.147.82.61","TCP","66","42082 → 443 [ACK] Seq=1 Ack=2078 Win=485 Len=0 TSval=2263507985 TSecr=617556576"
"16","0.007980437","192.168.1.118","69.147.82.61","TCP","66","42084 → 443 [ACK] Seq=1 Ack=5921 Win=455 Len=0 TSval=2263507985 TSecr=3105236169"
"17","0.008083012","192.168.1.118","69.147.82.61","TCP","66","42088 → 443 [ACK] Seq=1 Ack=13462 Win=396 Len=0 TSval=2263507985 TSecr=3099565055"
"18","0.008320775","192.168.1.118","69.147.82.61","TLSv1.2","287","Application Data"
"19","0.028392937","69.147.82.61","192.168.1.118","TLSv1.2","960","Application Data"
"20","0.029459012","69.147.82.61","192.168.1.118","TLSv1.2","1053","Application Data"
"21","0.069204000","192.168.1.118","69.147.82.61","TCP","66","42086 → 443 [ACK] Seq=222 Ack=1882 Win=487 Len=0 TSval=2263508046 TSecr=3169632796"
"22","0.070014662","192.168.1.118","69.147.82.61","TLSv1.2","286","Application Data"
"23","0.088362925","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"24","0.092215550","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"25","0.092276525","69.147.82.61","192.168.1.118","TLSv1.2","3603","Application Data, Application Data, Application Data"
"26","0.093564175","192.168.1.118","69.147.82.61","TCP","66","42082 → 443 [ACK] Seq=221 Ack=7839 Win=456 Len=0 TSval=2263508070 TSecr=617556661"
"27","0.093815425","192.168.1.118","69.147.82.61","TLSv1.2","291","Application Data"
"28","0.093910787","192.168.1.118","69.147.82.61","TLSv1.2","288","Application Data"
"29","0.106399737","192.168.1.118","69.147.82.61","TLSv1.2","285","Application Data"
"30","0.106506500","192.168.1.118","72.30.35.10","TCP","66","37366 → 443 [ACK] Seq=1 Ack=1 Win=387 Len=0 TSval=3862042781 TSecr=4012423687"
"31","0.120367150","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"32","0.122110100","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"33","0.122182562","69.147.82.61","192.168.1.118","TLSv1.2","938","Application Data"
"34","0.122211887","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"35","0.122236200","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"36","0.122244450","69.147.82.61","192.168.1.118","TLSv1.2","1514","Application Data"
"37","0.125455587","69.147.82.61","192.168.1.118","TLSv1.2","1434","Application Data, Application Data"
"38","0.125513687","69.147.82.61","192.168.1.118","TLSv1.2","2286","Application Data, Application Data"
"39","0.131101962","69.147.82.61","192.168.1.118","TLSv1.2","961","Application Data"
"40","0.131191012","192.168.1.118","69.147.82.61","TCP","66","42086 → 443 [ACK] Seq=441 Ack=2777 Win=495 Len=0 TSval=2263508108 TSecr=3169632899"
"41","0.156953400","69.147.82.61","192.168.1.118","TLSv1.2","1395","Application Data"
"42","0.157014400","192.168.1.118","69.147.82.61","TCP","66","42086 → 443 [ACK] Seq=441 Ack=4106 Win=485 Len=0 TSval=2263508134 TSecr=3169632899"
