frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.196.190.179","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2","0.001889188","192.168.1.118","104.196.190.179","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3","0.006370100","192.168.1.118","199.232.37.224","TCP","66","40348 → 443 [ACK] Seq=1 Ack=1 Win=454 Len=0 TSval=3164260770 TSecr=3252328268"
"4","0.023684375","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data"
"5","0.023779575","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=1353 Win=493 Len=0 TSval=3164260787 TSecr=295010048"
"6","0.026956738","199.232.37.224","192.168.1.118","TLSv1.2","4122","Application Data, Application Data, Application Data"
"7","0.027020788","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=5409 Win=462 Len=0 TSval=3164260790 TSecr=295010048"
"8","0.028867413","199.232.37.224","192.168.1.118","TLSv1.2","8178","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"9","0.028937300","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=13521 Win=399 Len=0 TSval=3164260792 TSecr=295010048"
"10","0.030131950","104.196.190.179","192.168.1.118","TCP","54","443 → 46090 [ACK] Seq=1 Ack=1 Win=58 Len=0"
"11","0.031689613","104.196.190.179","192.168.1.118","TLSv1.2","3189","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12","0.031772325","192.168.1.118","104.196.190.179","TCP","54","46090 → 443 [ACK] Seq=1 Ack=3136 Win=478 Len=0"
"13","0.038927288","104.196.190.179","192.168.1.118","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"14","0.038997075","192.168.1.118","104.196.190.179","TCP","54","46086 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0"
"15","0.040251325","104.196.190.179","192.168.1.118","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"16","0.040312563","192.168.1.118","104.196.190.179","TCP","54","46088 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0"
"17","0.046654750","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"18","0.046717300","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=14873 Win=389 Len=0 TSval=3164260810 TSecr=295010053"
"19","0.048123913","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"20","0.048182738","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=16225 Win=379 Len=0 TSval=3164260811 TSecr=295010053"
"21","0.048213150","199.232.37.224","192.168.1.118","TLSv1.2","1210","Application Data"
"22","0.048231788","192.168.1.118","199.232.37.224","TCP","66","40386 → 443 [ACK] Seq=1 Ack=17369 Win=371 Len=0 TSval=3164260811 TSecr=295010053"
