frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.118","104.110.117.158","TLSv1","583","Client Hello"
"2","0.005139750","192.168.1.118","23.5.231.87","TCP","1514","[TCP segment of a reassembled PDU]"
"3","0.005180550","192.168.1.118","23.5.231.87","TLSv1.2","326","Application Data"
"4","0.036921350","23.5.231.87","192.168.1.118","TCP","66","443 → 39942 [ACK] Seq=1 Ack=1709 Win=262 Len=0 TSval=704879854 TSecr=386631755"
"5","0.039402987","23.5.231.87","192.168.1.118","TLSv1.2","962","Application Data"
"6","0.039461275","192.168.1.118","23.5.231.87","TCP","66","39942 → 443 [ACK] Seq=1709 Ack=897 Win=494 Len=0 TSval=386631789 TSecr=704879858"
"7","0.086823212","192.168.1.118","23.5.231.87","TCP","1514","[TCP segment of a reassembled PDU]"
"8","0.086864737","192.168.1.118","23.5.231.87","TLSv1.2","480","Application Data"
"9","0.096706200","104.110.117.158","192.168.1.118","TCP","66","443 → 45430 [ACK] Seq=1 Ack=518 Win=235 Len=0 TSval=1901829846 TSecr=3426514993"
"10","0.098562225","104.110.117.158","192.168.1.118","TLSv1.2","1514","Server Hello"
"11","0.098622925","192.168.1.118","104.110.117.158","TCP","66","45430 → 443 [ACK] Seq=518 Ack=1449 Win=493 Len=0 TSval=3426515091 TSecr=1901829846"
"12","0.100026325","104.110.117.158","192.168.1.118","TLSv1.2","1242","Certificate, Server Key Exchange, Server Hello Done"
"13","0.100084500","192.168.1.118","104.110.117.158","TCP","66","45430 → 443 [ACK] Seq=518 Ack=2625 Win=484 Len=0 TSval=3426515093 TSecr=1901829846"
"14","0.116158050","192.168.1.118","104.110.117.158","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"15","0.116460575","192.168.1.118","23.5.231.87","TCP","1514","[TCP segment of a reassembled PDU]"
"16","0.116472800","192.168.1.118","23.5.231.87","TLSv1.2","399","Application Data"
"17","0.119525875","23.5.231.87","192.168.1.118","TCP","66","443 → 39934 [ACK] Seq=1 Ack=1863 Win=424 Len=0 TSval=704879940 TSecr=386631836"
"18","0.128386112","23.5.231.87","192.168.1.118","TLSv1.2","298","Application Data"
"19","0.128448762","192.168.1.118","23.5.231.87","TCP","66","39934 → 443 [ACK] Seq=1863 Ack=233 Win=742 Len=0 TSval=386631878 TSecr=704879944"
"20","0.138983687","192.168.1.118","23.5.231.87","TCP","1514","[TCP segment of a reassembled PDU]"
"21","0.139024325","192.168.1.118","23.5.231.87","TLSv1.2","390","Application Data"
"22","0.164906787","23.5.231.87","192.168.1.118","TCP","66","443 → 39936 [ACK] Seq=1 Ack=1782 Win=351 Len=0 TSval=704879986 TSecr=386631866"
"23","0.166160325","23.5.231.87","192.168.1.118","TCP","66","443 → 39934 [ACK] Seq=233 Ack=3635 Win=452 Len=0 TSval=704879987 TSecr=386631889"
"24","0.173776862","23.5.231.87","192.168.1.118","TLSv1.2","1256","Application Data"
"25","0.173839375","192.168.1.118","23.5.231.87","TCP","66","39936 → 443 [ACK] Seq=1782 Ack=1191 Win=493 Len=0 TSval=386631923 TSecr=704879994"
"26","0.176243937","23.5.231.87","192.168.1.118","TLSv1.2","964","Application Data"
"27","0.200309387","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"28","0.216414075","192.168.1.118","23.5.231.87","TCP","66","39934 → 443 [ACK] Seq=3635 Ack=1131 Win=765 Len=0 TSval=386631966 TSecr=704879997"
"29","0.231554212","104.110.117.158","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"30","0.272408312","192.168.1.118","104.110.117.158","TCP","66","45430 → 443 [ACK] Seq=644 Ack=2676 Win=501 Len=0 TSval=3426515265 TSecr=1901829980"
