frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"2","0.024452825","192.168.1.118","104.64.212.198","TLSv1","583","Client Hello"
"3","0.042704238","104.64.212.198","192.168.1.118","TCP","66","443 → 38184 [ACK] Seq=1 Ack=518 Win=235 Len=0 TSval=1551093646 TSecr=3907097377"
"4","0.044485813","104.64.212.198","192.168.1.118","TLSv1.2","1514","Server Hello"
"5","0.044537375","192.168.1.118","104.64.212.198","TCP","66","38184 → 443 [ACK] Seq=518 Ack=1449 Win=493 Len=0 TSval=3907097397 TSecr=1551093648"
"6","0.045954425","104.64.212.198","192.168.1.118","TLSv1.2","1891","Certificate, Server Key Exchange, Server Hello Done"
"7","0.046017488","192.168.1.118","104.64.212.198","TCP","66","38184 → 443 [ACK] Seq=518 Ack=3274 Win=479 Len=0 TSval=3907097399 TSecr=1551093648"
"8","0.088650888","192.168.1.118","104.64.212.198","TLSv1","583","Client Hello"
"9","0.089015700","192.168.1.118","104.64.212.198","TCP","74","38188 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3907097442 TSecr=0 WS=128"
"10","0.089154288","192.168.1.118","104.64.212.198","TCP","74","38190 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3907097442 TSecr=0 WS=128"
"11","0.099556875","192.168.1.118","136.147.57.129","TLSv1.2","307","Application Data"
"12","0.101667388","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"13","0.110106788","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14","0.111372288","104.64.212.198","192.168.1.118","TCP","66","443 → 38186 [ACK] Seq=1 Ack=518 Win=235 Len=0 TSval=1551093717 TSecr=3907097441"
"15","0.112547488","104.64.212.198","192.168.1.118","TCP","74","443 → 38190 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1551093717 TSecr=3907097442 WS=128"
"16","0.112632775","192.168.1.118","104.64.212.198","TCP","66","38190 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3907097465 TSecr=1551093717"
"17","0.112673813","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"18","0.112695988","192.168.1.118","104.64.212.198","TCP","66","38182 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=3907097465 TSecr=1551093718"
"19","0.114696575","104.64.212.198","192.168.1.118","TCP","74","443 → 38188 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1551093717 TSecr=3907097442 WS=128"
"20","0.114780938","192.168.1.118","104.64.212.198","TCP","66","38188 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3907097467 TSecr=1551093717"
"21","0.114823313","104.64.212.198","192.168.1.118","TLSv1.2","1514","Server Hello"
"22","0.114843325","192.168.1.118","104.64.212.198","TCP","66","38186 → 443 [ACK] Seq=518 Ack=1449 Win=493 Len=0 TSval=3907097467 TSecr=1551093718"
"23","0.116756975","104.64.212.198","192.168.1.118","TLSv1.2","1891","Certificate, Server Key Exchange, Server Hello Done"
"24","0.116813488","192.168.1.118","104.64.212.198","TCP","66","38186 → 443 [ACK] Seq=518 Ack=3274 Win=479 Len=0 TSval=3907097469 TSecr=1551093718"
"25","0.129495275","192.168.1.118","104.64.212.198","TLSv1.2","336","Application Data"
"26","0.131569300","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"27","0.133186975","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"28","0.133281263","192.168.1.118","104.64.212.198","TCP","66","38184 → 443 [ACK] Seq=644 Ack=3325 Win=501 Len=0 TSval=3907097486 TSecr=1551093738"
"29","0.154140525","136.147.57.129","192.168.1.118","TCP","66","443 → 40618 [ACK] Seq=1 Ack=242 Win=4964 Len=0 TSval=711060392 TSecr=4227692903"
"30","0.157745038","104.64.212.198","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"31","0.159026225","104.64.212.198","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"32","0.162798150","104.64.212.198","192.168.1.118","TLSv1.2","1243","Application Data"
"33","0.198314950","192.168.1.118","104.64.212.198","TCP","66","38186 → 443 [ACK] Seq=644 Ack=3325 Win=501 Len=0 TSval=3907097551 TSecr=1551093763"
"34","0.199300113","192.168.1.118","104.64.212.198","TCP","66","38182 → 443 [ACK] Seq=397 Ack=2677 Win=481 Len=0 TSval=3907097552 TSecr=1551093764"
"35","0.211954738","192.168.1.118","104.64.212.198","TLSv1","583","Client Hello"
"36","0.226993838","104.64.212.198","192.168.1.118","TCP","66","443 → 38188 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=1551093833 TSecr=3907097565"
"37","0.230763950","104.64.212.198","192.168.1.118","TLSv1.2","1514","Server Hello"
"38","0.230832050","192.168.1.118","104.64.212.198","TCP","66","38188 → 443 [ACK] Seq=518 Ack=1449 Win=63104 Len=0 TSval=3907097583 TSecr=1551093835"
"39","0.232194725","104.64.212.198","192.168.1.118","TLSv1.2","1891","Certificate, Server Key Exchange, Server Hello Done"
"40","0.232277250","192.168.1.118","104.64.212.198","TCP","66","38188 → 443 [ACK] Seq=518 Ack=3274 Win=61312 Len=0 TSval=3907097585 TSecr=1551093835"
"41","0.261750688","192.168.1.118","104.64.212.198","TLSv1","583","Client Hello"
"42","0.262508025","192.168.1.118","104.64.212.198","TLSv1.2","320","Application Data"
"43","0.262761450","192.168.1.118","104.64.212.198","TLSv1.2","309","Application Data"
"44","0.268952888","136.147.57.129","192.168.1.118","TLSv1.2","1313","Application Data"
"45","0.269021575","192.168.1.118","136.147.57.129","TCP","66","40618 → 443 [ACK] Seq=242 Ack=1248 Win=62109 Len=0 TSval=4227693077 TSecr=711060506"
"46","0.276493088","192.168.1.118","104.64.212.198","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"47","0.281495613","104.64.212.198","192.168.1.118","TCP","66","443 → 38190 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=1551093887 TSecr=3907097614"
"48","0.283216863","104.64.212.198","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"49","0.283307825","192.168.1.118","104.64.212.198","TCP","66","38184 → 443 [ACK] Seq=898 Ack=4773 Win=493 Len=0 TSval=3907097636 TSecr=1551093888"
"50","0.287288963","104.64.212.198","192.168.1.118","TCP","1514","443 → 38184 [ACK] Seq=4773 Ack=898 Win=243 Len=1448 TSval=1551093888 TSecr=3907097615 [TCP segment of a reassembled PDU]"
"51","0.287355775","192.168.1.118","104.64.212.198","TCP","66","38184 → 443 [ACK] Seq=898 Ack=6221 Win=482 Len=0 TSval=3907097640 TSecr=1551093888"
"52","0.287392300","104.64.212.198","192.168.1.118","TCP","2962","[TCP segment of a reassembled PDU]"
"53","0.287420300","192.168.1.118","104.64.212.198","TCP","66","38186 → 443 [ACK] Seq=887 Ack=6221 Win=479 Len=0 TSval=3907097640 TSecr=1551093888"
"54","0.289431575","104.64.212.198","192.168.1.118","TLSv1.2","3339","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
