frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","162.125.4.1","192.168.1.118","TLSv1.2","182","Application Data"
"2","0.000062925","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=117 Win=501 Len=0 TSval=1419338568 TSecr=713202665"
"3","0.001534162","162.125.4.1","192.168.1.118","TLSv1.2","161","Application Data"
"4","0.001580562","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=212 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"5","0.001611700","162.125.4.1","192.168.1.118","TLSv1.2","184","Application Data"
"6","0.001628425","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=330 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"7","0.001644525","162.125.4.1","192.168.1.118","TLSv1.2","148","Application Data"
"8","0.001658187","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=412 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"9","0.001673562","162.125.4.1","192.168.1.118","TLSv1.2","168","Application Data"
"10","0.001687425","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=514 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"11","0.001702212","162.125.4.1","192.168.1.118","TLSv1.2","147","Application Data"
"12","0.001715900","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=595 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"13","0.001730650","162.125.4.1","192.168.1.118","TLSv1.2","115","Application Data"
"14","0.001744575","192.168.1.118","162.125.4.1","TCP","66","34548 → 443 [ACK] Seq=1 Ack=644 Win=501 Len=0 TSval=1419338569 TSecr=713202665"
"15","0.006637375","192.168.1.118","104.16.99.29","TCP","74","41486 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1588348317 TSecr=0 WS=128"
"16","0.006892125","192.168.1.118","104.16.99.29","TCP","74","41488 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1588348318 TSecr=0 WS=128"
"17","0.007085650","162.125.248.1","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"18","0.007106375","192.168.1.118","104.16.99.29","TCP","74","41490 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1588348318 TSecr=0 WS=128"
"19","0.007305212","192.168.1.118","104.16.99.29","TCP","74","41492 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1588348318 TSecr=0 WS=128"
