frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","104.17.137.15","192.168.1.118","SSL","5894","Continuation Data"
"2","0.000064013","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=5841 Win=1083 Len=0"
"3","0.001648013","104.17.137.15","192.168.1.118","SSL","4434","Continuation Data"
"4","0.001709563","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=10221 Win=1152 Len=0"
"5","0.002789588","104.17.137.15","192.168.1.118","SSL","5894","Continuation Data"
"6","0.002831900","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=16061 Win=1243 Len=0"
"7","0.002893063","104.17.137.15","192.168.1.118","SSL","5894","Continuation Data"
"8","0.002913800","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=21901 Win=1334 Len=0"
"9","0.007407813","104.17.137.15","192.168.1.118","SSL","5894","Continuation Data"
"10","0.007474538","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=27741 Win=1425 Len=0"
"11","0.009030488","104.17.137.15","192.168.1.118","SSL","2377","Continuation Data"
"12","0.009056038","192.168.1.118","104.17.137.15","TCP","54","39236 → 443 [ACK] Seq=1 Ack=30064 Win=1462 Len=0"
"13","0.009084113","104.17.137.15","192.168.1.118","TLSv1.2","1452","Application Data"
"14","0.010065750","104.17.137.15","192.168.1.118","TLSv1.2","1452","Application Data"
"15","0.010130100","104.17.137.15","192.168.1.118","TLSv1.2","2850","Application Data, Application Data"
"16","0.010173000","104.17.137.15","192.168.1.118","TLSv1.2","5646","Application Data, Application Data, Application Data, Application Data"
"17","0.010202150","104.17.137.15","192.168.1.118","TLSv1.2","1871","Application Data, Application Data"
"18","0.011939275","192.168.1.118","104.17.137.15","TCP","54","39242 → 443 [ACK] Seq=1 Ack=13002 Win=400 Len=0"
"19","0.012078988","104.17.137.15","192.168.1.118","SSL","2974","Continuation Data"
