frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","104.106.255.95","192.168.1.118","SSL","1514","Continuation Data"
"2","0.000755475","192.168.1.118","104.106.255.95","TCP","74","34918 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3249886597 TSecr=0 WS=128"
"3","0.004051600","104.106.255.95","192.168.1.118","SSL","4410","Continuation Data"
"4","0.004121500","192.168.1.118","104.106.255.95","TCP","66","34916 → 443 [ACK] Seq=1 Ack=5793 Win=592 Len=0 TSval=3249886601 TSecr=3788921620"
"5","0.007352825","104.106.255.95","192.168.1.118","SSL","2573","Continuation Data"
"6","0.007417237","192.168.1.118","104.106.255.95","TCP","66","34916 → 443 [ACK] Seq=1 Ack=8300 Win=631 Len=0 TSval=3249886604 TSecr=3788921620"
"7","0.011502412","192.168.1.118","209.18.47.62","DNS","87","Standard query 0x1fa3 A assets.homedepot-static.com"
"8","0.022090125","104.106.255.95","192.168.1.118","TCP","74","443 → 34918 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3788921641 TSecr=3249886597 WS=128"
"9","0.022188987","192.168.1.118","104.106.255.95","TCP","66","34918 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3249886619 TSecr=3788921641"
"10","0.053030425","209.18.47.62","192.168.1.118","DNS","103","Standard query response 0x1fa3 A assets.homedepot-static.com A 35.227.209.247"
"11","0.056940825","192.168.1.118","209.18.47.62","DNS","87","Standard query 0xe736 AAAA assets.homedepot-static.com"
"12","0.075076725","209.18.47.62","192.168.1.118","DNS","177","Standard query response 0xe736 AAAA assets.homedepot-static.com SOA ns-cloud-c1.googledomains.com"
"13","0.077907412","192.168.1.118","104.106.255.95","TLSv1","583","Client Hello"
"14","0.078224225","192.168.1.118","35.227.209.247","TCP","74","35950 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1966799904 TSecr=0 WS=128"
"15","0.078970300","192.168.1.118","209.18.47.62","DNS","92","Standard query 0x4fc6 A contentgrid.homedepot-static.com"
"16","0.079160912","192.168.1.118","209.18.47.62","DNS","92","Standard query 0x7f9e A contentgrid.homedepot-static.com"
"17","0.084394700","192.168.1.118","209.18.47.62","DNS","92","Standard query 0x0739 A contentgrid.homedepot-static.com"
"18","0.100281075","192.168.1.118","209.18.47.62","DNS","92","Standard query 0xf7c3 A contentgrid.homedepot-static.com"
"19","0.103332037","192.168.1.118","209.18.47.62","DNS","92","Standard query 0xeb98 A contentgrid.homedepot-static.com"
"20","0.106203675","209.18.47.62","192.168.1.118","DNS","108","Standard query response 0x7f9e A contentgrid.homedepot-static.com A 35.186.208.48"
"21","0.106396212","192.168.1.118","209.18.47.62","DNS","92","Standard query 0xaf20 AAAA contentgrid.homedepot-static.com"
"22","0.106992837","209.18.47.62","192.168.1.118","DNS","108","Standard query response 0x0739 A contentgrid.homedepot-static.com A 35.186.208.48"
"23","0.107037175","104.106.255.95","192.168.1.118","TCP","66","443 → 34918 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=3788921727 TSecr=3249886674"
"24","0.107111600","192.168.1.118","209.18.47.62","DNS","92","Standard query 0x3b61 AAAA contentgrid.homedepot-static.com"
"25","0.109960225","209.18.47.62","192.168.1.118","DNS","108","Standard query response 0x4fc6 A contentgrid.homedepot-static.com A 35.186.208.48"
"26","0.110022425","35.227.209.247","192.168.1.118","TCP","74","443 → 35950 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=34589738 TSecr=1966799904 WS=256"
"27","0.110083312","192.168.1.118","35.227.209.247","TCP","66","35950 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1966799936 TSecr=34589738"
"28","0.110144887","192.168.1.118","209.18.47.62","DNS","92","Standard query 0xa77c AAAA contentgrid.homedepot-static.com"
"29","0.112709537","104.106.255.95","192.168.1.118","TLSv1.2","2962","Server Hello"
"30","0.112789662","192.168.1.118","104.106.255.95","TCP","66","34918 → 443 [ACK] Seq=518 Ack=2897 Win=61440 Len=0 TSval=3249886709 TSecr=3788921729"
"31","0.119852500","104.106.255.95","192.168.1.118","TLSv1.2","767","Certificate, Server Key Exchange, Server Hello Done"
"32","0.119920325","192.168.1.118","104.106.255.95","TCP","66","34918 → 443 [ACK] Seq=518 Ack=3598 Win=60800 Len=0 TSval=3249886716 TSecr=3788921729"
"33","0.128525575","209.18.47.62","192.168.1.118","DNS","182","Standard query response 0x3b61 AAAA contentgrid.homedepot-static.com SOA ns-cloud-c1.googledomains.com"
"34","0.138577525","209.18.47.62","192.168.1.118","DNS","108","Standard query response 0xf7c3 A contentgrid.homedepot-static.com A 35.186.208.48"
"35","0.138641562","209.18.47.62","192.168.1.118","DNS","108","Standard query response 0xeb98 A contentgrid.homedepot-static.com A 35.186.208.48"
"36","0.139284762","209.18.47.62","192.168.1.118","DNS","182","Standard query response 0xaf20 AAAA contentgrid.homedepot-static.com SOA ns-cloud-c1.googledomains.com"
"37","0.139314737","209.18.47.62","192.168.1.118","DNS","182","Standard query response 0xa77c AAAA contentgrid.homedepot-static.com SOA ns-cloud-c1.googledomains.com"
"38","0.140258325","192.168.1.118","209.18.47.62","DNS","92","Standard query 0x8378 AAAA contentgrid.homedepot-static.com"
"39","0.140359487","192.168.1.118","209.18.47.62","DNS","92","Standard query 0xf71d AAAA contentgrid.homedepot-static.com"
"40","0.159616250","192.168.1.118","104.106.255.95","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"41","0.165509125","209.18.47.62","192.168.1.118","DNS","182","Standard query response 0xf71d AAAA contentgrid.homedepot-static.com SOA ns-cloud-c1.googledomains.com"
"42","0.182672775","104.106.255.95","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"43","0.184934650","192.168.1.118","35.227.209.247","TLSv1","583","Client Hello"
"44","0.185258162","192.168.1.118","35.186.208.48","TCP","74","42452 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2629391647 TSecr=0 WS=128"
"45","0.185346375","192.168.1.118","35.186.208.48","TCP","74","42454 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2629391647 TSecr=0 WS=128"
"46","0.185424825","192.168.1.118","35.186.208.48","TCP","74","42456 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2629391647 TSecr=0 WS=128"
"47","0.185500875","192.168.1.118","35.186.208.48","TCP","74","42458 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2629391647 TSecr=0 WS=128"
"48","0.185579487","192.168.1.118","35.186.208.48","TCP","74","42460 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2629391647 TSecr=0 WS=128"
"49","0.185874337","192.168.1.118","104.106.255.95","TLSv1.2","1292","Application Data"
"50","0.186004937","192.168.1.118","104.106.255.95","TCP","74","34932 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3249886782 TSecr=0 WS=128"
"51","0.186121850","192.168.1.118","104.106.255.95","TCP","74","34934 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3249886783 TSecr=0 WS=128"
"52","0.186203475","192.168.1.118","104.106.255.95","TCP","66","35504 → 80 [FIN, ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3249886783 TSecr=1590544162"
