frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","45.57.90.1","192.168.1.118","TLSv1.2","1514","Server Hello"
"2","0.000074262","192.168.1.118","45.57.90.1","TCP","66","37898 → 443 [ACK] Seq=1 Ack=1449 Win=493 Len=0 TSval=4059343525 TSecr=178765052"
"3","0.001533237","45.57.90.1","192.168.1.118","TLSv1.2","2026","Certificate, Server Key Exchange, Server Hello Done"
"4","0.001572137","192.168.1.118","45.57.90.1","TCP","66","37898 → 443 [ACK] Seq=1 Ack=3409 Win=478 Len=0 TSval=4059343526 TSecr=178765052"
"5","0.003112375","192.168.1.118","45.57.90.1","TLSv1","583","Client Hello"
"6","0.007929362","192.168.1.118","45.57.90.1","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"7","0.010836437","192.168.1.118","45.57.90.1","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"8","0.014920662","192.168.1.118","45.57.90.1","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9","0.030313925","45.57.90.1","192.168.1.118","TLSv1.2","72","Change Cipher Spec"
"10","0.030390200","192.168.1.118","45.57.90.1","TCP","66","37894 → 443 [ACK] Seq=127 Ack=7 Win=501 Len=0 TSval=4059343555 TSecr=3140773116"
"11","0.030976862","45.57.90.1","192.168.1.118","TLSv1.2","111","Encrypted Handshake Message"
"12","0.030997637","192.168.1.118","45.57.90.1","TCP","66","37894 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=4059343556 TSecr=3140773116"
"13","0.036373712","45.57.90.1","192.168.1.118","TLSv1.2","1514","Server Hello"
"14","0.036465587","192.168.1.118","45.57.90.1","TCP","66","37900 → 443 [ACK] Seq=518 Ack=1449 Win=493 Len=0 TSval=4059343561 TSecr=329304294"
"15","0.037846075","45.57.90.1","192.168.1.118","TLSv1.2","2027","Certificate, Server Key Exchange, Server Hello Done"
"16","0.037901287","192.168.1.118","45.57.90.1","TCP","66","37900 → 443 [ACK] Seq=518 Ack=3410 Win=478 Len=0 TSval=4059343563 TSecr=329304294"
"17","0.037930962","45.57.90.1","192.168.1.118","TLSv1.2","72","Change Cipher Spec"
"18","0.037953675","192.168.1.118","45.57.90.1","TCP","66","37896 → 443 [ACK] Seq=127 Ack=7 Win=501 Len=0 TSval=4059343563 TSecr=469786665"
"19","0.037968662","45.57.90.1","192.168.1.118","TLSv1.2","72","Change Cipher Spec"
"20","0.037989400","45.57.90.1","192.168.1.118","TLSv1.2","111","Encrypted Handshake Message"
"21","0.038003075","192.168.1.118","45.57.90.1","TCP","66","37896 → 443 [ACK] Seq=127 Ack=52 Win=501 Len=0 TSval=4059343563 TSecr=469786665"
"22","0.038017162","45.57.90.1","192.168.1.118","TLSv1.2","111","Encrypted Handshake Message"
"23","0.063327350","192.168.1.118","45.57.90.1","TLSv1.2","401","Application Data"
"24","0.063641300","192.168.1.118","45.57.90.1","TLSv1.2","294","Application Data"
