frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","69.192.109.199","192.168.1.118","TCP","66","443 → 36630 [ACK] Seq=1 Ack=1 Win=235 Len=0 TSval=692862440 TSecr=107469607"
"2","0.001048488","69.192.109.199","192.168.1.118","TLSv1.2","3430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3","0.001107400","192.168.1.118","69.192.109.199","TCP","66","36630 → 443 [ACK] Seq=1 Ack=3365 Win=476 Len=0 TSval=107469633 TSecr=692862441"
"4","0.004181113","192.168.1.118","69.192.109.199","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5","0.013140075","69.192.109.199","192.168.1.118","TCP","66","443 → 36632 [ACK] Seq=1 Ack=1 Win=235 Len=0 TSval=692862455 TSecr=107469629"
"6","0.016206725","69.192.109.199","192.168.1.118","TLSv1.2","1514","Server Hello"
"7","0.016321813","192.168.1.118","69.192.109.199","TCP","66","36632 → 443 [ACK] Seq=1 Ack=1449 Win=493 Len=0 TSval=107469648 TSecr=692862457"
"8","0.017214413","69.192.109.199","192.168.1.118","TLSv1.2","1982","Certificate, Server Key Exchange, Server Hello Done"
"9","0.017325925","192.168.1.118","69.192.109.199","TCP","66","36632 → 443 [ACK] Seq=1 Ack=3365 Win=479 Len=0 TSval=107469649 TSecr=692862457"
"10","0.019219713","192.168.1.118","69.192.109.199","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11","0.023340013","69.192.109.199","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"12","0.023981388","192.168.1.118","69.192.109.199","TLSv1.2","261","Application Data"
"13","0.043205788","69.192.109.199","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"14","0.043802863","192.168.1.118","69.192.109.199","TLSv1.2","277","Application Data"
"15","0.045166438","69.192.109.199","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"16","0.046151700","69.192.109.199","192.168.1.118","TLSv1.2","613","Application Data"
"17","0.046350213","192.168.1.118","69.192.109.199","TCP","66","36630 → 443 [ACK] Seq=322 Ack=5411 Win=501 Len=0 TSval=107469678 TSecr=692862486"
"18","0.060266250","69.192.109.199","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"19","0.061574900","69.192.109.199","192.168.1.118","TCP","5858","443 → 36632 [ACK] Seq=4864 Ack=338 Win=243 Len=5792 TSval=692862501 TSecr=107469675 [TCP segment of a reassembled PDU]"
"20","0.061904388","192.168.1.118","69.192.109.199","TCP","66","36632 → 443 [ACK] Seq=338 Ack=10656 Win=501 Len=0 TSval=107469693 TSecr=692862501"
"21","0.063149713","69.192.109.199","192.168.1.118","TLSv1.2","11754","Application Data, Application Data"
"22","0.063547488","192.168.1.118","69.192.109.199","TCP","66","36632 → 443 [ACK] Seq=338 Ack=22344 Win=410 Len=0 TSval=107469695 TSecr=692862501"
"23","2.280750600","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","Who has 192.168.1.118? Tell 192.168.1.1"
"24","2.280812775","IntelCor_b7:52:73","Cisco-Li_5b:1c:ce","ARP","42","192.168.1.118 is at dc:fb:48:b7:52:73"
"25","2.377126700","192.168.1.118","192.168.1.102","TCP","150","40160 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=84 TSval=2234465480 TSecr=2429666 [TCP segment of a reassembled PDU]"
"26","2.382870025","192.168.1.118","192.168.1.102","TCP","114","40160 → 8009 [PSH, ACK] Seq=85 Ack=1 Win=501 Len=48 TSval=2234465485 TSecr=2429666 [TCP segment of a reassembled PDU]"
"27","2.386884025","192.168.1.102","192.168.1.118","TCP","66","8009 → 40160 [ACK] Seq=1 Ack=133 Win=344 Len=0 TSval=2430168 TSecr=2234465480"
"28","2.387847388","192.168.1.102","192.168.1.118","TCP","176","8009 → 40160 [PSH, ACK] Seq=1 Ack=133 Win=344 Len=110 TSval=2430168 TSecr=2234465480 [TCP segment of a reassembled PDU]"
"29","2.387934775","192.168.1.118","192.168.1.102","TCP","66","40160 → 8009 [ACK] Seq=133 Ack=111 Win=501 Len=0 TSval=2234465490 TSecr=2430168"
"30","4.433869363","Cisco-Li_5b:1c:ce","Broadcast","ARP","42","Who has 192.168.1.100? Tell 192.168.1.1"
"31","5.968046200","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"32","7.391149438","192.168.1.118","192.168.1.102","TCP","176","40160 → 8009 [PSH, ACK] Seq=133 Ack=111 Win=501 Len=110 TSval=2234470494 TSecr=2430168 [TCP segment of a reassembled PDU]"
"33","7.418967875","192.168.1.102","192.168.1.118","TCP","176","8009 → 40160 [PSH, ACK] Seq=111 Ack=243 Win=344 Len=110 TSval=2430670 TSecr=2234470494 [TCP segment of a reassembled PDU]"
"34","7.419127488","192.168.1.118","192.168.1.102","TCP","66","40160 → 8009 [ACK] Seq=243 Ack=221 Win=501 Len=0 TSval=2234470521 TSecr=2430670"
"35","8.937800113","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
