frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","23.41.243.85","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"2","0.018112775","23.41.243.85","192.168.1.118","TCP","2962","443 → 44820 [ACK] Seq=1449 Ack=1 Win=258 Len=2896 TSval=2672966603 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"3","0.018350163","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=4345 Win=501 Len=0 TSval=2619524524 TSecr=2672966603"
"4","0.018738788","23.41.243.85","192.168.1.118","TCP","2962","443 → 44820 [ACK] Seq=4345 Ack=1 Win=258 Len=2896 TSval=2672966603 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"5","0.019343000","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=7241 Win=501 Len=0 TSval=2619524525 TSecr=2672966603"
"6","0.027373213","23.41.243.85","192.168.1.118","TCP","8754","443 → 44820 [ACK] Seq=7241 Ack=1 Win=258 Len=8688 TSval=2672966603 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"7","0.027684463","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=15929 Win=501 Len=0 TSval=2619524534 TSecr=2672966603"
"8","0.029415038","23.41.243.85","192.168.1.118","TLSv1.2","2962","Application Data [TCP segment of a reassembled PDU]"
"9","0.029592200","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=18825 Win=479 Len=0 TSval=2619524536 TSecr=2672966603"
"10","0.036848800","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=18825 Ack=1 Win=258 Len=1448 TSval=2672966603 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"11","0.036922925","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=20273 Ack=1 Win=258 Len=1448 TSval=2672966604 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"12","0.038704213","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=21721 Ack=1 Win=258 Len=1448 TSval=2672966604 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"13","0.038828175","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=23169 Ack=1 Win=258 Len=1448 TSval=2672966674 TSecr=2619524057 [TCP segment of a reassembled PDU]"
"14","0.042664663","23.41.243.85","192.168.1.118","TLSv1.2","5858","Application Data [TCP segment of a reassembled PDU]"
"15","0.042802725","23.41.243.85","192.168.1.118","TCP","2962","443 → 44820 [ACK] Seq=30409 Ack=1 Win=258 Len=2896 TSval=2672966698 TSecr=2619524525 [TCP segment of a reassembled PDU]"
"16","0.043426250","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=33305 Win=501 Len=0 TSval=2619524549 TSecr=2672966603"
"17","0.044500400","192.168.1.118","23.41.243.85","TCP","74","44822 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2619524550 TSecr=0 WS=128"
"18","0.045613913","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=33305 Ack=1 Win=258 Len=1448 TSval=2672966707 TSecr=2619524534 [TCP segment of a reassembled PDU]"
"19","0.054129188","23.41.243.85","192.168.1.118","TLSv1.2","2062","Application Data"
"20","0.054233650","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1 Ack=36749 Win=555 Len=0 TSval=2619524560 TSecr=2672966707"
"21","0.057021138","192.168.1.118","23.41.243.85","TCP","1514","[TCP segment of a reassembled PDU]"
"22","0.057060788","192.168.1.118","23.41.243.85","TLSv1.2","366","Application Data"
"23","0.070929688","23.41.243.85","192.168.1.118","TCP","74","443 → 44822 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2672966732 TSecr=2619524550 WS=128"
"24","0.071095838","192.168.1.118","23.41.243.85","TCP","66","44822 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2619524577 TSecr=2672966732"
"25","0.087088550","23.41.243.85","192.168.1.118","TCP","66","443 → 44820 [ACK] Seq=36749 Ack=1449 Win=280 Len=0 TSval=2672966749 TSecr=2619524563"
"26","0.087800013","23.41.243.85","192.168.1.118","TCP","66","443 → 44820 [ACK] Seq=36749 Ack=1749 Win=303 Len=0 TSval=2672966749 TSecr=2619524563"
"27","0.090324825","192.168.1.118","23.41.243.85","TLSv1","583","Client Hello"
"28","0.090692688","192.168.1.118","23.41.243.85","TCP","74","44824 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2619524597 TSecr=0 WS=128"
"29","0.091893338","192.168.1.118","209.18.47.62","DNS","72","Standard query 0xaa3a A c.evidon.com"
"30","0.094027050","23.41.243.85","192.168.1.118","TCP","1514","[TCP segment of a reassembled PDU]"
"31","0.097871750","23.41.243.85","192.168.1.118","TLSv1.2","18890","Application Data [TCP segment of a reassembled PDU]"
"32","0.098014750","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=57021 Win=872 Len=0 TSval=2619524604 TSecr=2672966753"
"33","0.098275575","23.41.243.85","192.168.1.118","TCP","2962","443 → 44820 [ACK] Seq=57021 Ack=1749 Win=303 Len=2896 TSval=2672966753 TSecr=2619524563 [TCP segment of a reassembled PDU]"
"34","0.098356725","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=59917 Win=917 Len=0 TSval=2619524604 TSecr=2672966753"
"35","0.104862713","23.41.243.85","192.168.1.118","TLSv1.2","2962","Application Data [TCP segment of a reassembled PDU]"
"36","0.104968325","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=62813 Win=962 Len=0 TSval=2619524611 TSecr=2672966754"
"37","0.105048350","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=62813 Ack=1749 Win=303 Len=1448 TSval=2672966756 TSecr=2619524563 [TCP segment of a reassembled PDU]"
"38","0.114927863","23.41.243.85","192.168.1.118","TCP","66","443 → 44822 [ACK] Seq=1 Ack=518 Win=30080 Len=0 TSval=2672966768 TSecr=2619524596"
"39","0.115088050","23.41.243.85","192.168.1.118","TLSv1.2","4162","Server Hello, Certificate"
"40","0.115173138","192.168.1.118","23.41.243.85","TCP","66","44822 → 443 [ACK] Seq=518 Ack=4097 Win=60160 Len=0 TSval=2619524621 TSecr=2672966772"
"41","0.115266225","23.41.243.85","192.168.1.118","TLSv1.2","206","Server Key Exchange, Server Hello Done"
"42","0.115329400","192.168.1.118","23.41.243.85","TCP","66","44822 → 443 [ACK] Seq=518 Ack=4237 Win=60032 Len=0 TSval=2619524621 TSecr=2672966772"
"43","0.119771375","192.168.1.118","23.41.243.85","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"44","0.121263175","209.18.47.62","192.168.1.118","DNS","167","Standard query response 0xaa3a A c.evidon.com CNAME wildcard.evidon.com.edgekey.net CNAME e12841.d.akamaiedge.net A 173.223.177.168"
"45","0.122080413","23.41.243.85","192.168.1.118","TCP","74","443 → 44824 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2672966779 TSecr=2619524597 WS=128"
"46","0.122232575","192.168.1.118","23.41.243.85","TCP","66","44824 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2619524628 TSecr=2672966779"
"47","0.124986813","192.168.1.118","209.18.47.62","DNS","72","Standard query 0x325b AAAA c.evidon.com"
"48","0.126369175","23.41.243.85","192.168.1.118","TCP","1514","443 → 44820 [ACK] Seq=64261 Ack=1749 Win=303 Len=1448 TSval=2672966788 TSecr=2619524604 [TCP segment of a reassembled PDU]"
"49","0.126406550","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=65709 Win=1007 Len=0 TSval=2619524632 TSecr=2672966756"
"50","0.128816888","23.41.243.85","192.168.1.118","TCP","4410","443 → 44820 [ACK] Seq=65709 Ack=1749 Win=303 Len=4344 TSval=2672966788 TSecr=2619524604 [TCP segment of a reassembled PDU]"
"51","0.128887650","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=70053 Win=1075 Len=0 TSval=2619524635 TSecr=2672966788"
"52","0.128941450","23.41.243.85","192.168.1.118","TCP","2962","443 → 44820 [ACK] Seq=70053 Ack=1749 Win=303 Len=2896 TSval=2672966788 TSecr=2619524611 [TCP segment of a reassembled PDU]"
"53","0.128964275","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=72949 Win=1121 Len=0 TSval=2619524635 TSecr=2672966788"
"54","0.131671063","23.41.243.85","192.168.1.118","TLSv1.2","19132","Application Data, Application Data, Application Data"
"55","0.131767450","192.168.1.118","23.41.243.85","TCP","66","44820 → 443 [ACK] Seq=1749 Ack=92015 Win=1419 Len=0 TSval=2619524638 TSecr=2672966788"
"56","0.141356750","209.18.47.62","192.168.1.118","DNS","209","Standard query response 0x325b AAAA c.evidon.com CNAME wildcard.evidon.com.edgekey.net CNAME e12841.d.akamaiedge.net SOA n0d.akamaiedge.net"
"57","0.142486025","192.168.1.118","23.41.243.85","TLSv1","583","Client Hello"
"58","0.142836100","23.41.243.85","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
