frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","104.16.99.29","192.168.1.118","TLSv1.2","1237","Application Data"
"2","0.000788365","104.16.99.29","192.168.1.118","TLSv1.2","88","Application Data"
"3","0.039676988","192.168.1.118","104.16.99.29","TCP","54","40591 → 443 [ACK] Seq=1 Ack=1218 Win=639 Len=0"
"4","0.052407821","192.168.1.118","104.16.99.29","TCP","54","40592 → 443 [ACK] Seq=1 Ack=1 Win=1095 Len=0"
"5","0.801655344","172.217.10.78","192.168.1.118","TCP","66","80 → 45314 [FIN, ACK] Seq=1 Ack=1 Win=244 Len=0 TSval=2176429030 TSecr=18071983"
"6","0.841669394","192.168.1.118","172.217.10.78","TCP","66","45314 → 80 [ACK] Seq=1 Ack=2 Win=260 Len=0 TSval=18312107 TSecr=2176429030"
"7","1.100959294","172.217.12.163","192.168.1.118","TLSv1.2","122","Application Data"
"8","1.101458474","192.168.1.118","172.217.12.163","TCP","66","34302 → 443 [FIN, ACK] Seq=1 Ack=57 Win=451 Len=0 TSval=18312366 TSecr=3108655057"
"9","1.101657094","172.217.12.163","192.168.1.118","TCP","66","443 → 34302 [FIN, ACK] Seq=57 Ack=1 Win=304 Len=0 TSval=3108655057 TSecr=18072324"
"10","1.101714858","192.168.1.118","172.217.12.163","TCP","66","34302 → 443 [ACK] Seq=2 Ack=58 Win=451 Len=0 TSval=18312367 TSecr=3108655057"
"11","1.116361458","172.217.12.163","192.168.1.118","TCP","66","[TCP Retransmission] 443 → 34302 [FIN, ACK] Seq=57 Ack=1 Win=304 Len=0 TSval=3108655110 TSecr=18072324"
"12","1.116448174","192.168.1.118","172.217.12.163","TCP","78","[TCP Dup ACK 10#1] 34302 → 443 [ACK] Seq=2 Ack=58 Win=451 Len=0 TSval=18312381 TSecr=3108655110 SLE=57 SRE=58"
"13","1.119643998","172.217.12.163","192.168.1.118","TCP","66","443 → 34302 [ACK] Seq=58 Ack=2 Win=304 Len=0 TSval=3108655112 TSecr=18312366"
"14","2.285909378","192.168.1.118","192.168.1.102","TCP","176","33923 → 8009 [PSH, ACK] Seq=1 Ack=1 Win=364 Len=110 TSval=18313551 TSecr=4376666 [TCP segment of a reassembled PDU]"
"15","2.292316015","192.168.1.102","192.168.1.118","TCP","176","8009 → 33923 [PSH, ACK] Seq=1 Ack=111 Win=294 Len=110 TSval=4377169 TSecr=18313551 [TCP segment of a reassembled PDU]"
"16","2.292423281","192.168.1.118","192.168.1.102","TCP","66","33923 → 8009 [ACK] Seq=111 Ack=111 Win=364 Len=0 TSval=18313557 TSecr=4377169"
"17","2.913529007","192.168.1.118","172.217.10.78","TCP","66","45314 → 80 [FIN, ACK] Seq=1 Ack=2 Win=260 Len=0 TSval=18314178 TSecr=2176429030"
"18","2.917970662","192.168.1.118","209.18.47.62","DNS","75","Standard query 0x3b43 A www.gstatic.com"
"19","2.934649396","172.217.10.78","192.168.1.118","TCP","66","80 → 45314 [ACK] Seq=2 Ack=2 Win=244 Len=0 TSval=2176431237 TSecr=18314178"
"20","2.959460464","209.18.47.62","192.168.1.118","DNS","91","Standard query response 0x3b43 A www.gstatic.com A 172.217.6.227"
"21","2.959988470","192.168.1.118","172.217.6.227","TCP","74","45445 → 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=18314225 TSecr=0 WS=128"
"22","2.978890532","172.217.6.227","192.168.1.118","TCP","74","80 → 45445 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=2102117062 TSecr=18314225 WS=256"
"23","2.979004911","192.168.1.118","172.217.6.227","TCP","66","45445 → 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=18314244 TSecr=2102117062"
"24","2.979586381","192.168.1.118","172.217.6.227","HTTP","347","GET /generate_204 HTTP/1.1 "
"25","2.996083983","172.217.6.227","192.168.1.118","TCP","66","80 → 45445 [ACK] Seq=1 Ack=282 Win=61440 Len=0 TSval=2102117079 TSecr=18314244"
"26","2.998502256","172.217.6.227","192.168.1.118","HTTP","149","HTTP/1.1 204 No Content "
"27","2.998580746","192.168.1.118","172.217.6.227","TCP","66","45445 → 80 [ACK] Seq=282 Ack=84 Win=29312 Len=0 TSval=18314263 TSecr=2102117079"
"28","3.458096241","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"29","3.742690814","192.168.1.118","172.217.10.110","TCP","66","37796 → 443 [ACK] Seq=1 Ack=1 Win=443 Len=0 TSval=18315008 TSecr=2834146188"
"30","3.813727062","172.217.10.110","192.168.1.118","TCP","66","[TCP ACKed unseen segment] 443 → 37796 [ACK] Seq=1 Ack=2 Win=272 Len=0 TSval=2834191296 TSecr=18134785"
"31","4.163517655","IntelCor_b7:52:73","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.118"
"32","4.188294034","Cisco-Li_5b:1c:ce","IntelCor_b7:52:73","ARP","42","192.168.1.1 is at 58:6d:8f:5b:1c:ce"
"33","6.530172184","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"34","6.839497635","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"35","7.048088386","192.168.1.100","224.0.0.251","MDNS","175","Standard query 0x0000 ANY cjqg._smb._tcp.local, "QM" question ANY cjqg._companion-link._tcp.local, "QM" question SRV 0 0 445 cjqg.local SRV 0 0 53222 cjqg.local OPT"
"36","7.294129547","192.168.1.118","192.168.1.102","TCP","176","33923 → 8009 [PSH, ACK] Seq=111 Ack=111 Win=364 Len=110 TSval=18318559 TSecr=4377169 [TCP segment of a reassembled PDU]"
"37","7.306997384","192.168.1.102","192.168.1.118","TCP","176","8009 → 33923 [PSH, ACK] Seq=111 Ack=221 Win=294 Len=110 TSval=4377670 TSecr=18318559 [TCP segment of a reassembled PDU]"
