frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","69.147.82.60","192.168.1.118","SSL","4410","Continuation Data"
"2","0.000069462","192.168.1.118","69.147.82.60","TCP","66","41740 → 443 [ACK] Seq=1 Ack=4345 Win=461 Len=0 TSval=2351359930 TSecr=2897656695"
"3","0.006848950","69.147.82.60","192.168.1.118","SSL","1166","Continuation Data"
"4","0.006908512","209.18.47.62","192.168.1.118","DNS","184","Standard query response 0x41f4 A sb.scorecardresearch.com CNAME sb.scorecardresearch.com.edgekey.net CNAME e1879.e7.akamaiedge.net A 173.223.236.116"
"5","0.007109337","192.168.1.118","209.18.47.62","DNS","84","Standard query 0xf9d2 AAAA sb.scorecardresearch.com"
"6","0.009259487","69.147.82.60","192.168.1.118","TLSv1.2","961","Application Data"
"7","0.009337150","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"8","0.009371975","69.147.82.60","192.168.1.118","TLSv1.2","1514","Application Data"
"9","0.010681112","69.147.82.60","192.168.1.118","TLSv1.2","961","Application Data"
"10","0.010757837","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"11","0.010797250","69.147.82.60","192.168.1.118","TLSv1.2","1434","Application Data, Application Data"
"12","0.010837550","69.147.82.60","192.168.1.118","TLSv1.2","3734","Application Data, Application Data, Application Data"
"13","0.013449500","192.168.1.118","69.147.82.60","TCP","66","41736 → 443 [ACK] Seq=1 Ack=5041 Win=462 Len=0 TSval=2351359943 TSecr=537005165"
"14","0.013633712","192.168.1.118","69.147.82.60","TCP","66","41738 → 443 [ACK] Seq=1 Ack=5893 Win=455 Len=0 TSval=2351359943 TSecr=2897655257"
"15","0.019041862","192.168.1.118","69.147.82.60","TLSv1.2","285","Application Data"
"16","0.020392187","69.147.82.60","192.168.1.118","TLSv1.2","961","Application Data"
"17","0.022308600","69.147.82.60","192.168.1.118","TLSv1.2","1395","Application Data"
"18","0.022362600","69.147.82.60","192.168.1.118","TLSv1.2","961","Application Data"
"19","0.022395612","69.147.82.60","192.168.1.118","TLSv1.2","1044","Application Data"
"20","0.022415312","69.147.82.60","192.168.1.118","TLSv1.2","771","Application Data"
"21","0.022667925","209.18.47.62","192.168.1.118","DNS","227","Standard query response 0xf9d2 AAAA sb.scorecardresearch.com CNAME sb.scorecardresearch.com.edgekey.net CNAME e1879.e7.akamaiedge.net SOA n0e7.akamaiedge.net"
