frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","104.196.190.179","192.168.1.118","SSL","5107","Continuation Data"
"2","0.000076166","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=5054 Win=534 Len=0"
"3","0.001237419","192.168.1.118","104.196.190.179","TLSv1.2","654","Application Data"
"4","0.001271395","104.196.190.179","192.168.1.118","TCP","1474","[TCP segment of a reassembled PDU]"
"5","0.001983045","104.196.190.179","192.168.1.118","TCP","1474","443 → 41052 [ACK] Seq=6474 Ack=1 Win=60 Len=1420 [TCP segment of a reassembled PDU]"
"6","0.002038347","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=7894 Win=578 Len=0"
"7","0.009221836","192.168.1.118","199.232.37.224","TCP","66","36556 → 443 [ACK] Seq=1 Ack=1 Win=1392 Len=0 TSval=26691175 TSecr=251305458"
"8","0.036170129","192.168.1.118","199.232.37.224","TCP","66","36558 → 443 [ACK] Seq=1 Ack=1 Win=1089 Len=0 TSval=26691202 TSecr=250566386"
"9","0.066439863","104.196.190.179","192.168.1.118","TCP","1474","443 → 41052 [ACK] Seq=7894 Ack=1 Win=60 Len=1420 [TCP segment of a reassembled PDU]"
"10","0.074943736","104.196.190.179","192.168.1.118","TCP","5734","443 → 41052 [ACK] Seq=9314 Ack=1 Win=60 Len=5680 [TCP segment of a reassembled PDU]"
"11","0.075034702","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=14994 Win=689 Len=0"
"12","0.075167381","104.196.190.179","192.168.1.118","TLSv1.2","9994","Application Data [TCP segment of a reassembled PDU]"
"13","0.075191982","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=24934 Win=845 Len=0"
"14","0.075235234","104.196.190.179","192.168.1.118","TCP","2894","443 → 41052 [ACK] Seq=24934 Ack=1 Win=60 Len=2840 [TCP segment of a reassembled PDU]"
"15","0.075252359","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=27774 Win=889 Len=0"
"16","0.075262122","104.196.190.179","192.168.1.118","TCP","4314","[TCP segment of a reassembled PDU]"
"17","0.075288810","192.168.1.118","104.196.190.179","TCP","54","41054 → 443 [ACK] Seq=601 Ack=4261 Win=344 Len=0"
"18","0.087840875","104.196.190.179","192.168.1.118","TCP","5734","443 → 41054 [ACK] Seq=4261 Ack=601 Win=60 Len=5680 [TCP segment of a reassembled PDU]"
"19","0.087930553","192.168.1.118","104.196.190.179","TCP","54","41054 → 443 [ACK] Seq=601 Ack=9941 Win=433 Len=0"
"20","0.088087521","104.196.190.179","192.168.1.118","TCP","2894","443 → 41054 [ACK] Seq=9941 Ack=601 Win=60 Len=2840 [TCP segment of a reassembled PDU]"
"21","0.088125435","192.168.1.118","104.196.190.179","TCP","54","41054 → 443 [ACK] Seq=601 Ack=12781 Win=477 Len=0"
"22","0.088135960","104.196.190.179","192.168.1.118","TCP","2894","443 → 41052 [ACK] Seq=27774 Ack=1 Win=60 Len=2840 [TCP segment of a reassembled PDU]"
"23","0.088154061","192.168.1.118","104.196.190.179","TCP","54","41052 → 443 [ACK] Seq=1 Ack=30614 Win=933 Len=0"
"24","0.088164286","104.196.190.179","192.168.1.118","TCP","11414","[TCP segment of a reassembled PDU]"
"25","0.088194650","192.168.1.118","104.196.190.179","TCP","54","41053 → 443 [ACK] Seq=1 Ack=11361 Win=459 Len=0"
"26","0.100061865","104.196.190.179","192.168.1.118","TCP","1474","443 → 41054 [ACK] Seq=12781 Ack=601 Win=60 Len=1420 [TCP segment of a reassembled PDU]"
"27","0.116123190","104.196.190.179","192.168.1.118","TLSv1.2","639","Application Data"
"28","0.116210293","192.168.1.118","104.196.190.179","TCP","54","41054 → 443 [ACK] Seq=601 Ack=14786 Win=522 Len=0"
"29","0.116267557","104.196.190.179","192.168.1.118","TLSv1.2","5107","Application Data"
