frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","199.232.37.224","192.168.1.118","TCP","2399","443 → 43558 [PSH, ACK] Seq=1 Ack=1 Win=55 Len=2333 TSval=2832374963 TSecr=3165967536"
"2","0.000070650","192.168.1.118","199.232.37.224","TCP","66","43558 → 443 [ACK] Seq=1 Ack=2334 Win=475 Len=0 TSval=3165967569 TSecr=2832374963"
"3","0.034087800","192.168.1.118","199.232.37.224","TLSv1","583","Client Hello"
"4","0.051424863","199.232.37.224","192.168.1.118","TCP","66","443 → 43560 [ACK] Seq=1 Ack=518 Win=55 Len=0 TSval=3162878285 TSecr=3165967603"
"5","0.053943013","199.232.37.224","192.168.1.118","TLSv1.2","1418","Server Hello"
"6","0.054011088","192.168.1.118","199.232.37.224","TCP","66","43560 → 443 [ACK] Seq=518 Ack=1353 Win=493 Len=0 TSval=3165967623 TSecr=3162878285"
"7","0.055865588","199.232.37.224","192.168.1.118","TLSv1.2","2399","Certificate, Server Key Exchange, Server Hello Done"
"8","0.055929950","192.168.1.118","199.232.37.224","TCP","66","43560 → 443 [ACK] Seq=518 Ack=3686 Win=475 Len=0 TSval=3165967625 TSecr=3162878285"
"9","0.082926188","192.168.1.118","199.232.37.224","TLSv1","583","Client Hello"
"10","0.102198363","199.232.37.224","192.168.1.118","TCP","66","443 → 43562 [ACK] Seq=1 Ack=518 Win=55 Len=0 TSval=2832600902 TSecr=3165967652"
"11","0.103107913","192.168.1.118","199.232.37.224","TLSv1","583","Client Hello"
"12","0.106793388","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"13","0.109361750","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14","0.113647850","199.232.37.224","192.168.1.118","TLSv1.2","3751","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"15","0.113730288","192.168.1.118","199.232.37.224","TCP","66","43562 → 443 [ACK] Seq=518 Ack=3686 Win=474 Len=0 TSval=3165967683 TSecr=2832600903"
"16","0.119645250","199.232.37.224","192.168.1.118","TCP","66","443 → 43564 [ACK] Seq=1 Ack=518 Win=55 Len=0 TSval=2834709193 TSecr=3165967672"
"17","0.126947625","199.232.37.224","192.168.1.118","TLSv1.2","3751","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"18","0.127015875","192.168.1.118","199.232.37.224","TCP","66","43564 → 443 [ACK] Seq=518 Ack=3686 Win=474 Len=0 TSval=3165967696 TSecr=2834709193"
"19","0.127392513","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"20","0.131215463","192.168.1.118","199.232.37.224","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"21","0.135175263","192.168.1.118","209.18.47.62","DNS","76","Standard query 0xd0be A i.etsystatic.com"
"22","0.135459225","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"23","0.135510788","192.168.1.118","199.232.37.224","TCP","66","43560 → 443 [ACK] Seq=644 Ack=3737 Win=501 Len=0 TSval=3165967704 TSecr=3162878304"
"24","0.139342913","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"25","0.139417288","192.168.1.118","199.232.37.224","TCP","66","43558 → 443 [ACK] Seq=127 Ack=2385 Win=501 Len=0 TSval=3165967708 TSecr=2832374998"
"26","0.140527063","192.168.1.118","209.18.47.62","DNS","76","Standard query 0xa8bb A i.etsystatic.com"
"27","0.152639600","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"28","0.153405775","192.168.1.118","199.232.37.224","TLSv1.2","788","Application Data"
"29","0.153831163","192.168.1.118","199.232.37.224","TLSv1.2","908","Application Data"
"30","0.153954575","209.18.47.62","192.168.1.118","DNS","125","Standard query response 0xd0be A i.etsystatic.com CNAME etsy.map.fastly.net A 199.232.37.224"
"31","0.154015163","199.232.37.224","192.168.1.118","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"32","0.154097313","192.168.1.118","199.232.37.224","TLSv1.2","660","Application Data"
"33","0.155236963","192.168.1.118","209.18.47.62","DNS","76","Standard query 0xac2f AAAA i.etsystatic.com"
"34","0.156705688","192.168.1.118","199.232.37.224","TLSv1.2","617","Application Data"
"35","0.164447913","209.18.47.62","192.168.1.118","DNS","125","Standard query response 0xa8bb A i.etsystatic.com CNAME etsy.map.fastly.net A 199.232.37.224"
"36","0.166877988","192.168.1.118","209.18.47.62","DNS","76","Standard query 0x2029 AAAA i.etsystatic.com"
"37","0.176388825","192.168.1.118","209.18.47.62","DNS","76","Standard query 0x90d0 A i.etsystatic.com"
"38","0.179388838","192.168.1.118","209.18.47.62","DNS","76","Standard query 0xc8b5 A i.etsystatic.com"
"39","0.183565350","199.232.37.224","192.168.1.118","TLSv1.2","13586","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"40","0.183625313","199.232.37.224","192.168.1.118","TLSv1.2","9530","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"41","0.195814625","199.232.37.224","192.168.1.118","TLSv1.2","3785","Application Data, Application Data, Application Data, Application Data"
"42","0.195869325","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data"
"43","0.195971575","199.232.37.224","192.168.1.118","TLSv1.2","9530","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"44","0.196000363","209.18.47.62","192.168.1.118","DNS","167","Standard query response 0xac2f AAAA i.etsystatic.com CNAME etsy.map.fastly.net SOA ns1.fastly.net"
"45","0.196027688","199.232.37.224","192.168.1.118","TLSv1.2","936","Application Data, Application Data"
"46","0.196050638","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"47","0.200871050","209.18.47.62","192.168.1.118","DNS","167","Standard query response 0x2029 AAAA i.etsystatic.com CNAME etsy.map.fastly.net SOA ns1.fastly.net"
"48","0.203271963","209.18.47.62","192.168.1.118","DNS","167","Standard query response 0xc8b5 A i.etsystatic.com CNAME i.etsystatic.com.edgekey.net CNAME e8634.f.akamaiedge.net A 23.41.7.108"
"49","0.203797400","192.168.1.118","209.18.47.62","DNS","76","Standard query 0xe81c AAAA i.etsystatic.com"
"50","0.203967563","209.18.47.62","192.168.1.118","DNS","125","Standard query response 0x90d0 A i.etsystatic.com CNAME etsy.map.fastly.net A 199.232.37.224"
"51","0.204094225","192.168.1.118","209.18.47.62","DNS","76","Standard query 0x5052 AAAA i.etsystatic.com"
"52","0.221681050","192.168.1.118","199.232.37.224","TCP","66","43558 → 443 [ACK] Seq=849 Ack=15905 Win=396 Len=0 TSval=3165967791 TSecr=2832375009"
"53","0.221898813","192.168.1.118","199.232.37.224","TCP","66","43560 → 443 [ACK] Seq=1486 Ack=17257 Win=396 Len=0 TSval=3165967791 TSecr=3162878315"
"54","0.222090838","192.168.1.118","199.232.37.224","TCP","66","43564 → 443 [ACK] Seq=1238 Ack=16920 Win=399 Len=0 TSval=3165967791 TSecr=2834709207"
"55","0.222304788","192.168.1.118","199.232.37.224","TCP","74","43566 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3165967791 TSecr=0 WS=128"
"56","0.222390138","192.168.1.118","199.232.37.224","TCP","74","43568 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3165967791 TSecr=0 WS=128"
"57","0.231111475","192.168.1.118","199.232.37.224","TCP","74","43570 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3165967800 TSecr=0 WS=128"
"58","0.231275550","192.168.1.118","199.232.37.224","TCP","74","43572 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3165967800 TSecr=0 WS=128"
"59","0.231399150","192.168.1.118","199.232.37.224","TCP","74","43574 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3165967800 TSecr=0 WS=128"
"60","0.235907450","209.18.47.62","192.168.1.118","DNS","209","Standard query response 0xe81c AAAA i.etsystatic.com CNAME i.etsystatic.com.edgekey.net CNAME e8634.f.akamaiedge.net SOA n0f.akamaiedge.net"
"61","0.236747413","192.168.1.118","199.232.37.224","TCP","66","43562 → 443 [ACK] Seq=1195 Ack=4607 Win=501 Len=0 TSval=3165967806 TSecr=2832600922"
"62","0.245160413","209.18.47.62","192.168.1.118","DNS","167","Standard query response 0x5052 AAAA i.etsystatic.com CNAME etsy.map.fastly.net SOA ns1.fastly.net"
"63","0.246393650","199.232.37.224","192.168.1.118","TCP","74","443 → 43568 [SYN, ACK] Seq=0 Ack=1 Win=27040 Len=0 MSS=1364 SACK_PERM=1 TSval=2834343886 TSecr=3165967791 WS=512"
"64","0.246483538","192.168.1.118","199.232.37.224","TCP","66","43568 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3165967815 TSecr=2834343886"
"65","0.249554525","199.232.37.224","192.168.1.118","TLSv1.2","4122","Application Data, Application Data, Application Data"
"66","0.249603738","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"67","0.249677363","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"68","0.249698825","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"69","0.253869275","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"70","0.253918050","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"71","0.255498388","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data [TCP segment of a reassembled PDU]"
"72","0.255520263","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"73","0.256410688","199.232.37.224","192.168.1.118","TCP","74","443 → 43566 [SYN, ACK] Seq=0 Ack=1 Win=27040 Len=0 MSS=1364 SACK_PERM=1 TSval=1135995835 TSecr=3165967791 WS=512"
"74","0.256486238","192.168.1.118","199.232.37.224","TCP","66","43566 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3165967825 TSecr=1135995835"
"75","0.256573613","199.232.37.224","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data"
"76","0.256589188","199.232.37.224","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"77","0.260001663","199.232.37.224","192.168.1.118","TLSv1.2","5474","Application Data, Application Data, Application Data, Application Data"
"78","0.260110500","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"79","0.260120475","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"80","0.261605500","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"81","0.263069225","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
"82","0.265052500","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"83","0.266356550","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"84","0.275605313","199.232.37.224","192.168.1.118","TCP","74","443 → 43570 [SYN, ACK] Seq=0 Ack=1 Win=27040 Len=0 MSS=1364 SACK_PERM=1 TSval=3164209471 TSecr=3165967800 WS=512"
"85","0.275717088","192.168.1.118","199.232.37.224","TCP","66","43570 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3165967845 TSecr=3164209471"
"86","0.275760800","199.232.37.224","192.168.1.118","TCP","74","443 → 43574 [SYN, ACK] Seq=0 Ack=1 Win=27040 Len=0 MSS=1364 SACK_PERM=1 TSval=2833249053 TSecr=3165967800 WS=512"
"87","0.275785513","192.168.1.118","199.232.37.224","TCP","66","43574 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3165967845 TSecr=2833249053"
"88","0.275801488","199.232.37.224","192.168.1.118","TCP","74","443 → 43572 [SYN, ACK] Seq=0 Ack=1 Win=27040 Len=0 MSS=1364 SACK_PERM=1 TSval=2793203989 TSecr=3165967800 WS=512"
"89","0.275824013","192.168.1.118","199.232.37.224","TCP","66","43572 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3165967845 TSecr=2793203989"
"90","0.275852538","199.232.37.224","192.168.1.118","TLSv1.2","1418","Application Data [TCP segment of a reassembled PDU]"
"91","0.275878738","199.232.37.224","192.168.1.118","TLSv1.2","2770","Application Data, Application Data"
