frame.number,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,frame.len,_ws.col.Info
"1","0.000000000","192.168.1.104","255.255.255.255","UDP","217","49154 → 6666 Len=175"
"2","1.682631850","192.168.1.118","209.18.47.62","DNS","78","Standard query 0xb048 A www.googleapis.com"
"3","1.697083325","209.18.47.62","192.168.1.118","DNS","302","Standard query response 0xb048 A www.googleapis.com A 142.250.64.74 A 172.217.6.234 A 172.217.7.10 A 172.217.10.234 A 172.217.11.42 A 172.217.12.170 A 172.217.12.202 A 142.250.64.106 A 172.217.10.10 A 172.217.10.42 A 172.217.10.74 A 172.217.10.138 A 172.217.3.106 A 172.217.12.138"
"4","1.697766350","192.168.1.118","142.250.64.74","TCP","74","35068 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2302077760 TSecr=0 WS=128"
"5","1.724992587","142.250.64.74","192.168.1.118","TCP","74","443 → 35068 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=1860795150 TSecr=2302077760 WS=256"
"6","1.725091837","192.168.1.118","142.250.64.74","TCP","66","35068 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2302077787 TSecr=1860795150"
"7","1.725654137","192.168.1.118","142.250.64.74","TLSv1","654","Client Hello"
"8","1.747831387","142.250.64.74","192.168.1.118","TCP","66","443 → 35068 [ACK] Seq=1 Ack=589 Win=61440 Len=0 TSval=1860795167 TSecr=2302077788"
"9","1.749653975","142.250.64.74","192.168.1.118","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"10","1.749722712","192.168.1.118","142.250.64.74","TCP","66","35068 → 443 [ACK] Seq=589 Ack=213 Win=64128 Len=0 TSval=2302077812 TSecr=1860795167"
"11","1.752566187","192.168.1.118","142.250.64.74","TLSv1.3","130","Change Cipher Spec, Application Data"
"12","1.753374575","192.168.1.118","142.250.64.74","TLSv1.3","519","Application Data, Application Data, Application Data"
"13","1.773280837","142.250.64.74","192.168.1.118","TLSv1.3","646","Application Data, Application Data"
"14","1.774298150","192.168.1.118","142.250.64.74","TLSv1.3","97","Application Data"
"15","1.778733237","142.250.64.74","192.168.1.118","TLSv1.3","97","Application Data"
"16","1.809097662","142.250.64.74","192.168.1.118","TCP","66","443 → 35068 [ACK] Seq=824 Ack=1137 Win=62720 Len=0 TSval=1860795235 TSecr=2302077836"
"17","1.811152687","142.250.64.74","192.168.1.118","TLSv1.3","478","Application Data"
"18","1.811216412","192.168.1.118","142.250.64.74","TCP","66","35068 → 443 [ACK] Seq=1137 Ack=1236 Win=63744 Len=0 TSval=2302077873 TSecr=1860795205"
"19","1.812492662","142.250.64.74","192.168.1.118","TLSv1.3","381","Application Data, Application Data"
"20","1.812537875","142.250.64.74","192.168.1.118","TLSv1.3","105","Application Data"
"21","1.812649625","192.168.1.118","142.250.64.74","TCP","66","35068 → 443 [ACK] Seq=1137 Ack=1590 Win=64128 Len=0 TSval=2302077875 TSecr=1860795236"
"22","1.815520187","192.168.1.118","142.250.64.74","TLSv1.3","105","Application Data"
"23","1.818259287","192.168.1.118","209.18.47.62","DNS","79","Standard query 0xf81c A maps.googleapis.com"
"24","1.841186462","209.18.47.62","192.168.1.118","DNS","95","Standard query response 0xf81c A maps.googleapis.com A 172.217.11.10"
"25","1.841752900","192.168.1.118","172.217.11.10","TCP","74","37156 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=60178607 TSecr=0 WS=128"
"26","1.848214787","142.250.64.74","192.168.1.118","TCP","66","443 → 35068 [ACK] Seq=1590 Ack=1176 Win=62720 Len=0 TSval=1860795272 TSecr=2302077878"
"27","1.878810825","172.217.11.10","192.168.1.118","TCP","74","443 → 37156 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM=1 TSval=1987951976 TSecr=60178607 WS=256"
"28","1.878920087","192.168.1.118","172.217.11.10","TCP","66","37156 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=60178644 TSecr=1987951976"
"29","1.879496787","192.168.1.118","172.217.11.10","TLSv1","655","Client Hello"
"30","1.905309725","172.217.11.10","192.168.1.118","TCP","66","443 → 37156 [ACK] Seq=1 Ack=590 Win=61440 Len=0 TSval=1987952006 TSecr=60178645"
"31","1.909060437","172.217.11.10","192.168.1.118","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"32","1.909133512","192.168.1.118","172.217.11.10","TCP","66","37156 → 443 [ACK] Seq=590 Ack=213 Win=64128 Len=0 TSval=60178674 TSecr=1987952007"
"33","1.912024225","192.168.1.118","172.217.11.10","TLSv1.3","130","Change Cipher Spec, Application Data"
"34","1.913306987","192.168.1.118","172.217.11.10","TLSv1.3","495","Application Data, Application Data"
"35","1.930545837","172.217.11.10","192.168.1.118","TLSv1.3","646","Application Data, Application Data"
"36","1.930959037","192.168.1.118","172.217.11.10","TLSv1.3","97","Application Data"
"37","1.940100425","172.217.11.10","192.168.1.118","TLSv1.3","97","Application Data"
"38","1.963314662","172.217.11.10","192.168.1.118","TLSv1.3","492","Application Data"
"39","1.963554550","192.168.1.118","172.217.11.10","TCP","66","37156 → 443 [ACK] Seq=1114 Ack=1250 Win=64128 Len=0 TSval=60178729 TSecr=1987952041"
"40","1.965162750","172.217.11.10","192.168.1.118","TLSv1.3","572","Application Data, Application Data"
